time,G1-WT,G2-WT,G3-WT,H1-dPHZ,H2-dPHZ,H3-dPHZ
19.658056,2.6721181918761467,2.661218901418111,2.6748245534738895,2.6213818184565363,2.6280074934286737,2.6349279362732476
19.741389,2.673472288223876,2.661218901418111,2.6788704119934335,2.622752620590315,2.633547673804289,2.6321655035773373
19.824722,2.673472288223876,2.661218901418111,2.681558585655234,2.622752620590315,2.6390573296152584,2.6390573296152584
19.908056,2.6748245534738895,2.662587827025453,2.6775236104430546,2.620009134644564,2.6349279362732476,2.6363062962433688
19.991389,2.6748245534738895,2.663954881236986,2.681558585655234,2.622752620590315,2.643169741168351,2.643169741168351
20.074722,2.6721181918761467,2.663954881236986,2.6855773452501515,2.6213818184565363,2.6540542023667744,2.6363062962433688
20.158056,2.673472288223876,2.6653200691623256,2.7171589173004507,2.6268537883345298,2.645901983305224,2.6363062962433688
20.241389,2.6761749925717613,2.668044866488511,2.771362480516537,2.6282171150623936,2.647265310033088,2.6349279362732476
20.324722,2.6761749925717613,2.668044866488511,2.706742156442195,2.632295978637215,2.645901983305224,2.6390573296152584
20.408056,2.6802154021087663,2.6707622594650107,2.6842395524084917,2.6241215461976566,2.6540542023667744,2.645901983305224
20.491389,2.682899967479435,2.673472288223876,2.7364026156930774,2.6254886004091897,2.6581055245859533,2.643169741168351
20.574722,2.681558585655234,2.673472288223876,2.696215743455207,2.6254886004091897,2.6540542023667744,2.645901983305224
20.658056,2.6855773452501515,2.6707622594650107,2.733858085058083,2.6282171150623936,2.649986400147449,2.647265310033088
20.741389,2.6882475738060303,2.6721181918761467,2.689580019039809,2.6282171150623936,2.6527001060190454,2.6513441736079093
20.824722,2.6909106912255143,2.673472288223876,2.698857752918046,2.6268537883345298,2.6540542023667744,2.6527001060190454
20.908056,2.6909106912255143,2.673472288223876,2.6788704119934335,2.629578585660715,2.6567569067146595,2.655406467616788
20.991389,2.6922395950755678,2.6761749925717613,2.686913350792894,2.629578585660715,2.6390573296152584,2.655406467616788
21.074722,2.6909106912255143,2.673472288223876,2.7119641004233466,2.6309382051767543,2.6527001060190454,2.6527001060190454
21.158056,2.6909106912255143,2.6788704119934335,2.7762584511287436,2.637708711743965,2.655406467616788,2.6540542023667744
21.241389,2.6922395950755678,2.6788704119934335,2.7465164819300063,2.6363582726460937,2.655406467616788,2.6527001060190454
21.324722,2.696215743455207,2.6788704119934335,2.781130567952744,2.6363582726460937,2.6513441736079093,2.6527001060190454
21.408056,2.696215743455207,2.6802154021087663,2.759016644694238,2.6363582726460937,2.6540542023667744,2.649986400147449
21.491389,2.698857752918046,2.682899967479435,2.7427357590901003,2.6363582726460937,2.6527001060190454,2.6527001060190454
21.574722,2.7014928005560512,2.682899967479435,2.7540353143440335,2.637708711743965,2.6513441736079093,2.6540542023667744
